,Date,Address,Block,Street,Latitude,Longitude,WnvPresent,DewPoint,WetBulb,PrecipTotal,SeaLevel,Tmax,StnPressure
11768,2009-09-25,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,41.907645,-87.760886,0,57,60,0.16,30.12,70,29.39
11769,2009-09-25,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,41.907645,-87.760886,0,57,60,0.02,30.11,70,29.44
11770,2009-09-25,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,41.732984,-87.649642,0,57,60,0.16,30.12,70,29.39
11771,2009-09-25,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,41.732984,-87.649642,0,57,60,0.02,30.11,70,29.44
11774,2009-09-25,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,0,57,60,0.16,30.12,70,29.39
11775,2009-09-25,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,0,57,60,0.02,30.11,70,29.44
11778,2009-09-25,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,42.011601,-87.811506,0,57,60,0.16,30.12,70,29.39
11779,2009-09-25,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,42.011601,-87.811506,0,57,60,0.02,30.11,70,29.44
11782,2009-09-25,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,0,57,60,0.16,30.12,70,29.39
11783,2009-09-25,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,0,57,60,0.02,30.11,70,29.44
11784,2009-09-25,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,0,57,60,0.16,30.12,70,29.39
11785,2009-09-25,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,0,57,60,0.02,30.11,70,29.44
11790,2009-09-25,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,41.906638,-87.701431,0,57,60,0.16,30.12,70,29.39
11791,2009-09-25,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,41.906638,-87.701431,0,57,60,0.02,30.11,70,29.44
11794,2009-09-25,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,0,57,60,0.16,30.12,70,29.39
11795,2009-09-25,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,0,57,60,0.02,30.11,70,29.44
11798,2009-09-25,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,41.662014,-87.724608,0,57,60,0.16,30.12,70,29.39
11799,2009-09-25,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,41.662014,-87.724608,0,57,60,0.02,30.11,70,29.44
11800,2009-09-25,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,41.932094,-87.700117,0,57,60,0.16,30.12,70,29.39
11801,2009-09-25,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,41.932094,-87.700117,0,57,60,0.02,30.11,70,29.44
11802,2009-09-25,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,0,57,60,0.16,30.12,70,29.39
11803,2009-09-25,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,0,57,60,0.02,30.11,70,29.44
11806,2009-09-25,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,0,57,60,0.16,30.12,70,29.39
11807,2009-09-25,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,0,57,60,0.02,30.11,70,29.44
11810,2009-09-25,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,0,57,60,0.16,30.12,70,29.39
11811,2009-09-25,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,0,57,60,0.02,30.11,70,29.44
11812,2009-09-25,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,41.948167,-87.730698,0,57,60,0.16,30.12,70,29.39
11813,2009-09-25,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,41.948167,-87.730698,0,57,60,0.02,30.11,70,29.44
11816,2009-09-25,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,0,57,60,0.16,30.12,70,29.39
11817,2009-09-25,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,0,57,60,0.02,30.11,70,29.44
11822,2009-09-25,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,0,57,60,0.16,30.12,70,29.39
11823,2009-09-25,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,0,57,60,0.02,30.11,70,29.44
11826,2009-09-25,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,0,57,60,0.16,30.12,70,29.39
11827,2009-09-25,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,0,57,60,0.02,30.11,70,29.44
11828,2009-09-25,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,41.991429,-87.747113,0,57,60,0.16,30.12,70,29.39
11829,2009-09-25,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,41.991429,-87.747113,0,57,60,0.02,30.11,70,29.44
11832,2009-09-25,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,0,57,60,0.16,30.12,70,29.39
11833,2009-09-25,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,0,57,60,0.02,30.11,70,29.44
11834,2009-09-25,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,0,57,60,0.16,30.12,70,29.39
11835,2009-09-25,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,0,57,60,0.02,30.11,70,29.44
11840,2009-09-25,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,0,57,60,0.16,30.12,70,29.39
11841,2009-09-25,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,0,57,60,0.02,30.11,70,29.44
11842,2009-09-25,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,1,57,60,0.16,30.12,70,29.39
11843,2009-09-25,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,1,57,60,0.02,30.11,70,29.44
11844,2009-09-25,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,0,57,60,0.16,30.12,70,29.39
11845,2009-09-25,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,0,57,60,0.02,30.11,70,29.44
11846,2009-09-25,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,41.94016,-87.794896,0,57,60,0.16,30.12,70,29.39
11847,2009-09-25,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,41.94016,-87.794896,0,57,60,0.02,30.11,70,29.44
11848,2009-09-25,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,0,57,60,0.16,30.12,70,29.39
11849,2009-09-25,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,0,57,60,0.02,30.11,70,29.44
11854,2009-09-25,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,41.960616,-87.777189,0,57,60,0.16,30.12,70,29.39
11855,2009-09-25,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,41.960616,-87.777189,0,57,60,0.02,30.11,70,29.44
11856,2009-09-25,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,0,57,60,0.16,30.12,70,29.39
11857,2009-09-25,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,0,57,60,0.02,30.11,70,29.44
11860,2009-09-25,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,0,57,60,0.16,30.12,70,29.39
11861,2009-09-25,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,0,57,60,0.02,30.11,70,29.44
11864,2009-09-25,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,41.801179,-87.679447,0,57,60,0.16,30.12,70,29.39
11865,2009-09-25,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,41.801179,-87.679447,0,57,60,0.02,30.11,70,29.44
11866,2009-09-25,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,41.800737,-87.71188,0,57,60,0.16,30.12,70,29.39
11867,2009-09-25,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,41.800737,-87.71188,0,57,60,0.02,30.11,70,29.44
11868,2009-09-25,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,0,57,60,0.16,30.12,70,29.39
11869,2009-09-25,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,0,57,60,0.02,30.11,70,29.44
11870,2009-09-25,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,0,57,60,0.16,30.12,70,29.39
11871,2009-09-25,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,0,57,60,0.02,30.11,70,29.44
11874,2009-09-25,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,0,57,60,0.16,30.12,70,29.39
11875,2009-09-25,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,0,57,60,0.02,30.11,70,29.44
11878,2009-09-25,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,0,57,60,0.16,30.12,70,29.39
11879,2009-09-25,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,0,57,60,0.02,30.11,70,29.44
11880,2009-09-25,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,41.754676,-87.612922,0,57,60,0.16,30.12,70,29.39
11881,2009-09-25,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,41.754676,-87.612922,0,57,60,0.02,30.11,70,29.44
11882,2009-09-25,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,0,57,60,0.16,30.12,70,29.39
11883,2009-09-25,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,0,57,60,0.02,30.11,70,29.44
11886,2009-09-25,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,41.798697,-87.736812,0,57,60,0.16,30.12,70,29.39
11887,2009-09-25,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,41.798697,-87.736812,0,57,60,0.02,30.11,70,29.44
11888,2009-09-25,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,41.776156,-87.778927,0,57,60,0.16,30.12,70,29.39
11889,2009-09-25,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,41.776156,-87.778927,0,57,60,0.02,30.11,70,29.44
11892,2009-09-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,0,57,60,0.16,30.12,70,29.39
11893,2009-09-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,0,57,60,0.02,30.11,70,29.44
11894,2009-09-25,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,0,57,60,0.16,30.12,70,29.39
11895,2009-09-25,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,0,57,60,0.02,30.11,70,29.44
11900,2009-09-25,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,0,57,60,0.16,30.12,70,29.39
11901,2009-09-25,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,0,57,60,0.02,30.11,70,29.44
11902,2009-09-25,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,0,57,60,0.16,30.12,70,29.39
11903,2009-09-25,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,0,57,60,0.02,30.11,70,29.44
11908,2009-09-25,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,0,57,60,0.16,30.12,70,29.39
11909,2009-09-25,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,0,57,60,0.02,30.11,70,29.44
11910,2009-09-25,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,0,57,60,0.16,30.12,70,29.39
11911,2009-09-25,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,0,57,60,0.02,30.11,70,29.44
11912,2009-09-25,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,0,57,60,0.16,30.12,70,29.39
11913,2009-09-25,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,0,57,60,0.02,30.11,70,29.44
11914,2009-09-25,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,0,57,60,0.16,30.12,70,29.39
11915,2009-09-25,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,0,57,60,0.02,30.11,70,29.44
11916,2009-09-25,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,41.659112,-87.538693,0,57,60,0.16,30.12,70,29.39
11917,2009-09-25,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,41.659112,-87.538693,0,57,60,0.02,30.11,70,29.44
11920,2009-09-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,41.992478,-87.862995,0,57,60,0.16,30.12,70,29.39
11921,2009-09-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,41.992478,-87.862995,0,57,60,0.02,30.11,70,29.44
11924,2009-09-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,0,57,60,0.16,30.12,70,29.39
11925,2009-09-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,0,57,60,0.02,30.11,70,29.44
11950,2009-09-25,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,0,57,60,0.16,30.12,70,29.39
11951,2009-09-25,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,0,57,60,0.02,30.11,70,29.44
11956,2009-09-25,"4800 West Montana Street, Chicago, IL 60639, USA",48, W MONTANA ST,41.925198,-87.746381,0,57,60,0.16,30.12,70,29.39
11957,2009-09-25,"4800 West Montana Street, Chicago, IL 60639, USA",48, W MONTANA ST,41.925198,-87.746381,0,57,60,0.02,30.11,70,29.44
11962,2009-09-25,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,41.973845,-87.805059,0,57,60,0.16,30.12,70,29.39
11963,2009-09-25,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,41.973845,-87.805059,0,57,60,0.02,30.11,70,29.44
11968,2009-09-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,0,57,60,0.16,30.12,70,29.39
11969,2009-09-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,0,57,60,0.02,30.11,70,29.44
11976,2009-09-25,"East 91st Place, Chicago, IL, USA",65, E 91ST PL,41.728495,-87.600963,0,57,60,0.16,30.12,70,29.39
11977,2009-09-25,"East 91st Place, Chicago, IL, USA",65, E 91ST PL,41.728495,-87.600963,0,57,60,0.02,30.11,70,29.44
11980,2009-09-25,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,41.947227,-87.671457,0,57,60,0.16,30.12,70,29.39
11981,2009-09-25,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,41.947227,-87.671457,0,57,60,0.02,30.11,70,29.44
11982,2009-09-25,"South Wallace Street, Chicago, IL, USA",11, S WALLACE ST,41.753411,-87.639817,0,57,60,0.16,30.12,70,29.39
11983,2009-09-25,"South Wallace Street, Chicago, IL, USA",11, S WALLACE ST,41.753411,-87.639817,0,57,60,0.02,30.11,70,29.44
11984,2009-09-25,"1300 North Laramie Avenue, Chicago, IL 60651, USA",13, N LARAMIE AVE,41.904194,-87.756155,0,57,60,0.16,30.12,70,29.39
11985,2009-09-25,"1300 North Laramie Avenue, Chicago, IL 60651, USA",13, N LARAMIE AVE,41.904194,-87.756155,0,57,60,0.02,30.11,70,29.44
11986,2009-09-25,"3900 North Springfield Avenue, Chicago, IL 60618, USA",39, N SPRINGFIELD AVE,41.951866,-87.725057,0,57,60,0.16,30.12,70,29.39
11987,2009-09-25,"3900 North Springfield Avenue, Chicago, IL 60618, USA",39, N SPRINGFIELD AVE,41.951866,-87.725057,0,57,60,0.02,30.11,70,29.44
11990,2009-10-01,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,0,46,49,0.89,29.90,59,29.13
11991,2009-10-01,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,0,46,49,0.59,29.90,59,29.18
11992,2009-10-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,0,46,49,0.89,29.90,59,29.13
11993,2009-10-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,0,46,49,0.59,29.90,59,29.18
11996,2009-10-01,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,41.720848,-87.666014,0,46,49,0.89,29.90,59,29.13
11997,2009-10-01,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,41.720848,-87.666014,0,46,49,0.59,29.90,59,29.18
11998,2009-10-01,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,0,46,49,0.89,29.90,59,29.13
11999,2009-10-01,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,0,46,49,0.59,29.90,59,29.18
12000,2009-10-01,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,0,46,49,0.89,29.90,59,29.13
12001,2009-10-01,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,0,46,49,0.59,29.90,59,29.18
12004,2009-10-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,0,46,49,0.89,29.90,59,29.13
12005,2009-10-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,0,46,49,0.59,29.90,59,29.18
12010,2009-10-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,0,46,49,0.89,29.90,59,29.13
12011,2009-10-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,0,46,49,0.59,29.90,59,29.18
12012,2009-10-01,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,0,46,49,0.89,29.90,59,29.13
12013,2009-10-01,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,0,46,49,0.59,29.90,59,29.18
12014,2009-10-01,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,0,46,49,0.89,29.90,59,29.13
12015,2009-10-01,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,0,46,49,0.59,29.90,59,29.18
12018,2009-10-01,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,0,46,49,0.89,29.90,59,29.13
12019,2009-10-01,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,0,46,49,0.59,29.90,59,29.18
12020,2009-10-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,0,46,49,0.89,29.90,59,29.13
12021,2009-10-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,0,46,49,0.59,29.90,59,29.18
12022,2009-10-01,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,0,46,49,0.89,29.90,59,29.13
12023,2009-10-01,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,0,46,49,0.59,29.90,59,29.18
12024,2009-10-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,0,46,49,0.89,29.90,59,29.13
12025,2009-10-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,0,46,49,0.59,29.90,59,29.18
12030,2009-10-01,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12, W GREENLEAF AVE,42.010412,-87.66214,0,46,49,0.89,29.90,59,29.13
12031,2009-10-01,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12, W GREENLEAF AVE,42.010412,-87.66214,0,46,49,0.59,29.90,59,29.18
12034,2009-10-01,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,41.94016,-87.794896,0,46,49,0.89,29.90,59,29.13
12035,2009-10-01,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,41.94016,-87.794896,0,46,49,0.59,29.90,59,29.18
12038,2009-10-01,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,0,46,49,0.89,29.90,59,29.13
12039,2009-10-01,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,0,46,49,0.59,29.90,59,29.18
12042,2009-10-01,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,0,46,49,0.89,29.90,59,29.13
12043,2009-10-01,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,0,46,49,0.59,29.90,59,29.18
12046,2009-10-01,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,0,46,49,0.89,29.90,59,29.13
12047,2009-10-01,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,0,46,49,0.59,29.90,59,29.18
12048,2009-10-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,0,46,49,0.89,29.90,59,29.13
12049,2009-10-01,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,0,46,49,0.59,29.90,59,29.18
12050,2009-10-01,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,0,46,49,0.89,29.90,59,29.13
12051,2009-10-01,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,0,46,49,0.59,29.90,59,29.18
12052,2009-10-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,0,46,49,0.89,29.90,59,29.13
12053,2009-10-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,0,46,49,0.59,29.90,59,29.18
12054,2009-10-01,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,0,46,49,0.89,29.90,59,29.13
12055,2009-10-01,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,0,46,49,0.59,29.90,59,29.18
12058,2009-10-01,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,0,46,49,0.89,29.90,59,29.13
